text,label
Inter-school basketball tourney: Saupin’s-32 girls win,Sports
"Bill to Fund Hunter's Ed, Archery Classes Passes Congress Nearly ...",Sports
"Government scheme to send asylum seekers to Rwanda will cost £169,000 per person, Home Office says – as it happened",Politics
Chasing Life with Dr. Sanjay Gupta,Sports
Thailand wins Asian Games’ first esports medal,Sports
Roger Federer's first tennis interview led to hilarious mix-up until mum intervened,Sports
"Scientists need not be fence-sitters, diplomats need not be disengaged",Sports
"Division I Maryland Eastern Shore, Northern Kentucky add NCAA ...",Sports
"जिला टेबल टेनिस संघ की बैठक: वेटरन टूर्नामेंट, टीम सिलेक्शन पर हुई चर्चा; खिलाड़ियों को सम्मानित करने का लि...",Sports
Unveiling Golf's Wisdom: Anil Meka & Satish Cheeti at Royal Ranthambore BT Golf,Sports
Public services complaints in England soar by more than a third since 2016 – study,Politics
Ricciardo to replace De Vries at AlphaTauri from the Hungarian Grand Prix,Sports
Humza Yousaf seems to backtrack over fight with UK government on gender recognition bill,Politics
"Chandler Bing pyjamas, a Shrigley frisbee and Bowie’s scarf: it’s the arts Christmas gift guide 2023",Politics
"What is F1? Formula 1 Explained - Sprints, Qualifying & Scoring",Sports
"England crush Zimbabwe by an innings and 45 runs: men’s cricket Test, day three – as it happened",Politics
"Lib Dems plan to ‘finish the job’ in Tory heartlands, says Ed Davey",Politics
Social landlords in England now forced to fix emergencies within 24 hours,Politics
New Zealand batsman Corey Anderson hits fastest ever international century - off 36 balls in one-day international against West Indies,Sports
'Man with no shame': the papers on Boris Johnson's performance in the Commons,Politics
"Brexit and triple PM ‘disaster’ tested respect for democracy, says Commons speaker",Politics
Sussex police widen inquiry into Brighton hospital deaths,Politics
Women's Hockey Falls in Overtime,Sports
Herd Swimming and Diving Sets 22-Season Bests at JMU,Sports
"UK has some of worst cancer survival rates in developed world, report says",Politics
Feet of clay: how world’s best battle to mould their game to the surface,Politics
Traffic disruptions for massive cycling event,Sports
AIADMK Leadership Row: SC Affirms EPS as Sole Leader; What's OPS' Future in TN?,Politics
"Hamilton: Mercedes DRS request for Russell ""made no sense"" in F1 ...",Sports
Rishi Sunak’s dithering over HS2 spurs on its critics and supporters,Politics
Singer claims Sweden ‘punishing’ her British husband by refusing him leave to remain,Politics
UK anti-smoking policies ‘comparable with sanitation reform in 19th century’,Politics
Pressure on Labour and Conservatives as tax gap hits £40bn,Politics
"Women’s basketball: CU Buffs stun, dominate No. 1 LSU in opener",Sports
Coach Watchorn - Women's Ice Hockey / UNH Postgame Interview ...,Sports
Holiday Gift Guide 2023: Best Winter Ski Gifts For Skiers And Snowboarders,Sports
Volleyball falls in five to St. John's in BIG EAST Semis,Sports
Women's Wrestling On Track For Championship Consideration,Sports
Trondheim unveils mascot for the 2025 World Ski Championships,Sports
Starmer v Starmer: why is the former human rights lawyer so cautious about defending human rights?,Politics
A testimony to the uncertain period that horse racing faced in Tamil Nadu,Sports
VideoChauncey Billups pleads not guilty to crimes stemming from alleged poker scheme0:56,Sports
"Lost in the political wilderness, the Tories have no core values left | Letters",Politics
‘Unproven and unethical’: experts warn against genetic embryo tests,Politics
NDSU's Sax and WVU's Strickenberg Earn First Big 12 Wrestling ...,Sports
"Loss of 25,000 NHS beds caused ‘serious patient safety crisis’, finds report",Politics
CEC Rajiv Kumar: A Tenure of Glaring Questions & Missed Opportunities,Politics
"AI-powered nimbyism could grind UK planning system to a halt, experts warn",Politics
‘Better and cheaper’: the case for prostate cancer screening among black men,Politics
IOC puts boxing ‘on hold’ for 2028 LA Games,Sports
Adidas to unveil India cricket World Cup jersey on Sep 20,Sports
How Undercover Reporters Caught ‘Team Jorge’ & What This Means for India,Politics
BREAKING: Man arrested on suspicion of manslaughter of Adam ...,Sports
How did Andrew Lansley reorganise health and create NHS England?,Politics
Three more Tory MPs call for Liz Truss to step down after day of chaos,Politics
"Delhi Poll Result: Zero for Congress Despite Gains, Could Tie-Up Have Saved AAP?",Politics
"UK system for wrongful conviction payouts is lawful, European court rules",Politics
Volleyball Set to End Regular Season at UNH Sunday,Sports
Tampa Bay Rays Calling Up One of Baseball's Top Prospects As AL ...,Sports
UK equality watchdog chair at centre of staff complaints to be given new term,Politics
Wavering supporters of assisted dying bill ‘are not certain to vote it into law’,Politics
NSU-SLU football game moved to Thursday night,Sports
Steve Barclay ‘alarmed’ at threefold rise in vaping among children,Politics
Chuntering and untruths: why Andrew Marr's interview with Boris Johnson was so controversial,Politics
Developers welcome Labour’s intention to liberalise planning regime,Politics
Stephen Colbert on GOP conspiracies: 'You can’t put the genie back in the bottle',Politics
"NHS cuts to cover Covid costs may hit patient care, Labour warns",Politics
French taxi driver cleared of stealing from David Lammy after fare dispute,Politics
‘Anti-levelling up’: Tory former education secretary criticises PM’s university plan,Politics
A Close Look At The Richest Badminton Players In The World,Sports
"Rs 2,000 Withdrawal & Delhi Govt Ordinance Are Typical Modi Moves: 4 Reasons Why",Politics
"Dearth of facilities: Forced to play outdoors, challenges galore for volleyball players",Sports
"Younger generations less likely to have dementia, study suggests",Politics
"Six minor Assam wrestlers, coach fell sick over food poisoning in Brahmputra Mail",Sports
Taiwan wins 1st gold at Asian Youth & Junior Boxing Championships,Sports
Telangana High Court Allows Candidate To Participate In National Badminton Championship Finals Amid Birth ...,Sports
Manipur Clashes: How Women Have Emerged as the Face of Protests?,Politics
Scientific American editor steps down after calling Trump supporters ‘fascists’ and ‘bigoted’,Politics
Labour peer apologises for writing to Treasury to promote crypto firm he advised,Politics
"One-Point Slam winner Jordan Smith on life after beating tennis’ greats to $670,000",Sports
Former UK civil service chief calls Xi Jinping a ‘dictator’ over Taiwan threats,Politics
Overheated baby warmer kills infant in Meeru...,Sports
Offshore firm links BBC chair to sanction-hit Russian ‘Nickel King’,Politics
VideoTennis icons discuss their rivalry1:47,Sports
Formula 1 star turned Sky Sports pundit shows off melted boot after fireball carnage in £52million Ferrari...,Sports
Government is gaslighting us on planning bill and nature | Letter,Politics
Cafe that hires 11-year-olds sparks criticism amid push for minimum age for Australian workers,Politics
Stephen Colbert: ‘Only thing spreading faster than Omicron is misinformation’,Politics
Dreams and jobs slowly fade away as Bristol bears brunt of arts cuts,Politics
PAL holds Mabuhay Miles Elite golf tournament in 5 years,Sports
How every former Bill Belichick assistant has fared as an NFL head ...,Sports
Game Day Ready With Hally - University of Maryland Athletics,Sports
"$17,000 in apparel seized, arrests made in San Francisco Mission District fencing bust",Sports
Does Labour’s spending review signal a return to austerity?,Politics
Lleyton Hewitt to be inducted into the Australian Tennis Hall of Fame,Sports
1st T20I - 01IND202/320.0 ovNZ149/820.0 ovIndia beat New Zealand by 53 runs,Sports
Nobel peace prize winners call for action on online disinformation,Politics
Intl Athletes | Boxing matchups in the ring,Sports
Pointers to ‘Pindi: five things to look out for in the Pakistan v England decider,Politics
Coyote Jumps Fence & Squares Up With A Pitbull In California ...,Sports
Paris derby as Racing 92 await arrival of 'superb' Kolisi | Latest ...,Sports
"‘We need real change, not fiddling at the edges’: voters on Labour’s first year",Politics
Mastering nutrition and recovery: what should you eat while ...,Sports
Two peers suspended from House of Lords for breaking lobbying rules,Politics
Henry Cejudo consoled by UFC rivals and legends after announcing death of his sister...,Sports
‘Killer’ driver was on two-hour crime spree,Sports
Labour MPs urged not to back SNP Middle East ceasefire motion,Politics
The final straw in Jacob Rees-Mogg interview | Brief Letters,Politics
Trophy and heartbreak: A day at the races with Charles Oliveira,Sports
"Asian Games: Barbosa, Garces suffer early exits in taekwondo",Sports
Twerking for a new Australian navy ship: the dancers who launched a thousand memes,Politics
Formula 1 confirms F1 Sprint format tweaks for 2023 season,Sports
"Bihar Caste Survey Released: OBCs Constitute 63% of Population, General 15%",Politics
Hull’s cream-coloured phone boxes given Grade II-listed status,Politics
The death of Ardi Ndembo: was a fatal boxing fight preventable?,Politics
Cats Take Down Bruins in Four - University of Arizona Athletics,Sports
Thanh Le Shocks Ilya Freymanov With First-Round Submission To ...,Sports
David Cameron is more joke than joker in Rishi Sunak’s reshuffled pack | Letters,Politics
Badminton: HS Prannoy reveals Novak Djokovic inspiration after winning World Championships bronze - India Today,Sports
"Football loses homecoming game, drops to 2-5 - The Spectrum",Sports
England and Wales judges told not to jail criminals as prisons full – report,Politics
Apple Reportedly Making Push For Global Formula 1 Rights,Sports
How a Hindu–Muslim Duo Is Rewriting Community Politics in Bihar's Seemanchal,Politics
Eben Hamilton obituary,Politics
Infield newcomers look to make their mark this fall for Auburn baseball,Sports
These Are The Most Handsome Formula 1 Drivers Of The Past ...,Sports
"‘This is going to be a real hatchet job, isn’t it?’ Janet Street-Porter on ‘bitchiness’, backstabbing and her remarkable career",Politics
"Buzz over Navjot Singh Sidhu's return to BJP, Gurdaspur ticket for Yuvraj Singh",Politics
Fantasy basketball: Our experts each list five players they are targeting in drafts - ESPN,Sports
"""He's Going Mach Chicken""- Skier Reacts To Josh Daiek's Control",Sports
On my radar: Jack Rooke’s cultural highlights,Politics
Tory ‘attack dog’ reheats failed ploy used against Starmer to go for Rayner,Politics
Repolling in Gujarat's Dahod Where BJP Leader's Son Attempted To Capture Booth,Politics
Golf Day Success - News,Sports
SNP backs Swinney’s ‘clear’ strategy for new independence referendum,Politics
